season,round,race_name,circuit,date,driver_id,driver_number,driver_name,constructor,grid,position,position_text,status,laps,time,fastest_lap_rank,fastest_lap_time
2019,21,Abu Dhabi Grand Prix,Yas Marina Circuit,2019-12-01,norris,4,Lando Norris,McLaren,6,8,8,+1 Lap,54,,12,1:43.026
2019,21,Abu Dhabi Grand Prix,Yas Marina Circuit,2019-12-01,kvyat,26,Daniil Kvyat,Toro Rosso,13,9,9,+1 Lap,54,,9,1:42.222
2019,21,Abu Dhabi Grand Prix,Yas Marina Circuit,2019-12-01,sainz,55,Carlos Sainz,McLaren,8,10,10,+1 Lap,54,,7,1:41.294
2019,21,Abu Dhabi Grand Prix,Yas Marina Circuit,2019-12-01,ricciardo,3,Daniel Ricciardo,Renault,7,11,11,+1 Lap,54,,6,1:41.190
2019,21,Abu Dhabi Grand Prix,Yas Marina Circuit,2019-12-01,hulkenberg,27,Nico Hülkenberg,Renault,9,12,12,+1 Lap,54,,16,1:43.274
2019,21,Abu Dhabi Grand Prix,Yas Marina Circuit,2019-12-01,raikkonen,7,Kimi Räikkönen,Alfa Romeo,17,13,13,+1 Lap,54,,14,1:43.142
2019,21,Abu Dhabi Grand Prix,Yas Marina Circuit,2019-12-01,kevin_magnussen,20,Kevin Magnussen,Haas F1 Team,14,14,14,+1 Lap,54,,19,1:43.790
2019,21,Abu Dhabi Grand Prix,Yas Marina Circuit,2019-12-01,grosjean,8,Romain Grosjean,Haas F1 Team,15,15,15,+1 Lap,54,,18,1:43.666
2019,21,Abu Dhabi Grand Prix,Yas Marina Circuit,2019-12-01,giovinazzi,99,Antonio Giovinazzi,Alfa Romeo,16,16,16,+1 Lap,54,,15,1:43.256
2019,21,Abu Dhabi Grand Prix,Yas Marina Circuit,2019-12-01,russell,63,George Russell,Williams,18,17,17,+1 Lap,54,,13,1:43.074
2019,21,Abu Dhabi Grand Prix,Yas Marina Circuit,2019-12-01,gasly,10,Pierre Gasly,Toro Rosso,11,18,18,+2 Laps,53,,10,1:42.414
2019,21,Abu Dhabi Grand Prix,Yas Marina Circuit,2019-12-01,kubica,88,Robert Kubica,Williams,19,19,19,+2 Laps,53,,20,1:44.500
2019,21,Abu Dhabi Grand Prix,Yas Marina Circuit,2019-12-01,stroll,18,Lance Stroll,Racing Point,12,20,R,Brakes,45,,17,1:43.326
2020,1,Austrian Grand Prix,Red Bull Ring,2020-07-05,bottas,77,Valtteri Bottas,Mercedes,1,1,1,Finished,71,1:30:55.739,2,1:07.657
2020,1,Austrian Grand Prix,Red Bull Ring,2020-07-05,leclerc,16,Charles Leclerc,Ferrari,7,2,2,Finished,71,+2.700,4,1:07.901
2020,1,Austrian Grand Prix,Red Bull Ring,2020-07-05,norris,4,Lando Norris,McLaren,3,3,3,Finished,71,+5.491,1,1:07.475
2020,1,Austrian Grand Prix,Red Bull Ring,2020-07-05,hamilton,44,Lewis Hamilton,Mercedes,5,4,4,Finished,71,+5.689,3,1:07.712
2020,1,Austrian Grand Prix,Red Bull Ring,2020-07-05,sainz,55,Carlos Sainz,McLaren,8,5,5,Finished,71,+8.903,5,1:07.974
2020,1,Austrian Grand Prix,Red Bull Ring,2020-07-05,perez,11,Sergio Pérez,Racing Point,6,6,6,Finished,71,+15.092,6,1:08.305
2020,1,Austrian Grand Prix,Red Bull Ring,2020-07-05,gasly,10,Pierre Gasly,AlphaTauri,12,7,7,Finished,71,+16.682,11,1:09.025
2020,1,Austrian Grand Prix,Red Bull Ring,2020-07-05,ocon,31,Esteban Ocon,Renault,14,8,8,Finished,71,+17.456,10,1:08.932
2020,1,Austrian Grand Prix,Red Bull Ring,2020-07-05,giovinazzi,99,Antonio Giovinazzi,Alfa Romeo,18,9,9,Finished,71,+21.146,9,1:08.796
2020,1,Austrian Grand Prix,Red Bull Ring,2020-07-05,vettel,5,Sebastian Vettel,Ferrari,11,10,10,Finished,71,+24.545,8,1:08.623
2020,1,Austrian Grand Prix,Red Bull Ring,2020-07-05,latifi,6,Nicholas Latifi,Williams,20,11,11,Finished,71,+31.650,16,1:09.662
2020,1,Austrian Grand Prix,Red Bull Ring,2020-07-05,kvyat,26,Daniil Kvyat,AlphaTauri,13,12,12,Suspension,69,,13,1:09.135
2020,1,Austrian Grand Prix,Red Bull Ring,2020-07-05,albon,23,Alexander Albon,Red Bull,4,13,13,Electronics,67,,7,1:08.432
2020,1,Austrian Grand Prix,Red Bull Ring,2020-07-05,raikkonen,7,Kimi Räikkönen,Alfa Romeo,19,14,R,Wheel,53,,12,1:09.031
2020,1,Austrian Grand Prix,Red Bull Ring,2020-07-05,russell,63,George Russell,Williams,17,15,R,Fuel pressure,49,,14,1:09.317
2020,1,Austrian Grand Prix,Red Bull Ring,2020-07-05,grosjean,8,Romain Grosjean,Haas F1 Team,15,16,R,Brakes,49,,17,1:10.228
2020,1,Austrian Grand Prix,Red Bull Ring,2020-07-05,kevin_magnussen,20,Kevin Magnussen,Haas F1 Team,16,17,R,Brakes,24,,20,1:10.720
2020,1,Austrian Grand Prix,Red Bull Ring,2020-07-05,stroll,18,Lance Stroll,Racing Point,9,18,R,Engine,20,,18,1:10.326
2020,1,Austrian Grand Prix,Red Bull Ring,2020-07-05,ricciardo,3,Daniel Ricciardo,Renault,10,19,R,Overheating,17,,19,1:10.610
2020,1,Austrian Grand Prix,Red Bull Ring,2020-07-05,max_verstappen,33,Max Verstappen,Red Bull,2,20,R,Electronics,11,,15,1:09.351
2020,2,Styrian Grand Prix,Red Bull Ring,2020-07-12,hamilton,44,Lewis Hamilton,Mercedes,1,1,1,Finished,71,1:22:50.683,3,1:06.719
2020,2,Styrian Grand Prix,Red Bull Ring,2020-07-12,bottas,77,Valtteri Bottas,Mercedes,4,2,2,Finished,71,+13.719,7,1:07.534
2020,2,Styrian Grand Prix,Red Bull Ring,2020-07-12,max_verstappen,33,Max Verstappen,Red Bull,2,3,3,Finished,71,+33.698,2,1:06.145
2020,2,Styrian Grand Prix,Red Bull Ring,2020-07-12,albon,23,Alexander Albon,Red Bull,6,4,4,Finished,71,+44.400,6,1:07.299
2020,2,Styrian Grand Prix,Red Bull Ring,2020-07-12,norris,4,Lando Norris,McLaren,9,5,5,Finished,71,+1:01.470,5,1:07.193
2020,2,Styrian Grand Prix,Red Bull Ring,2020-07-12,perez,11,Sergio Pérez,Racing Point,17,6,6,Finished,71,+1:02.387,4,1:07.188
2020,2,Styrian Grand Prix,Red Bull Ring,2020-07-12,stroll,18,Lance Stroll,Racing Point,12,7,7,Finished,71,+1:02.453,10,1:07.833
2020,2,Styrian Grand Prix,Red Bull Ring,2020-07-12,ricciardo,3,Daniel Ricciardo,Renault,8,8,8,Finished,71,+1:02.591,9,1:07.832
2020,2,Styrian Grand Prix,Red Bull Ring,2020-07-12,sainz,55,Carlos Sainz,McLaren,3,9,9,+1 Lap,70,,1,1:05.619
2020,2,Styrian Grand Prix,Red Bull Ring,2020-07-12,kvyat,26,Daniil Kvyat,AlphaTauri,13,10,10,+1 Lap,70,,13,1:08.378
2020,2,Styrian Grand Prix,Red Bull Ring,2020-07-12,raikkonen,7,Kimi Räikkönen,Alfa Romeo,16,11,11,+1 Lap,70,,14,1:08.382
2020,2,Styrian Grand Prix,Red Bull Ring,2020-07-12,kevin_magnussen,20,Kevin Magnussen,Haas F1 Team,15,12,12,+1 Lap,70,,11,1:08.009
2020,2,Styrian Grand Prix,Red Bull Ring,2020-07-12,grosjean,8,Romain Grosjean,Haas F1 Team,0,13,13,+1 Lap,70,,12,1:08.047
2020,2,Styrian Grand Prix,Red Bull Ring,2020-07-12,giovinazzi,99,Antonio Giovinazzi,Alfa Romeo,19,14,14,+1 Lap,70,,15,1:08.512
2020,2,Styrian Grand Prix,Red Bull Ring,2020-07-12,gasly,10,Pierre Gasly,AlphaTauri,7,15,15,+1 Lap,70,,8,1:07.827
2020,2,Styrian Grand Prix,Red Bull Ring,2020-07-12,russell,63,George Russell,Williams,11,16,16,+2 Laps,69,,16,1:08.601
2020,2,Styrian Grand Prix,Red Bull Ring,2020-07-12,latifi,6,Nicholas Latifi,Williams,18,17,17,+2 Laps,69,,17,1:08.806
2020,2,Styrian Grand Prix,Red Bull Ring,2020-07-12,ocon,31,Esteban Ocon,Renault,5,18,R,Overheating,25,,18,1:09.321
2020,2,Styrian Grand Prix,Red Bull Ring,2020-07-12,leclerc,16,Charles Leclerc,Ferrari,14,19,R,Collision damage,4,,19,1:35.379
2020,2,Styrian Grand Prix,Red Bull Ring,2020-07-12,vettel,5,Sebastian Vettel,Ferrari,10,20,R,Collision damage,1,,,
2020,3,Hungarian Grand Prix,Hungaroring,2020-07-19,hamilton,44,Lewis Hamilton,Mercedes,1,1,1,Finished,70,1:36:12.473,1,1:16.627
2020,3,Hungarian Grand Prix,Hungaroring,2020-07-19,max_verstappen,33,Max Verstappen,Red Bull,7,2,2,Finished,70,+8.702,4,1:19.184
2020,3,Hungarian Grand Prix,Hungaroring,2020-07-19,bottas,77,Valtteri Bottas,Mercedes,2,3,3,Finished,70,+9.452,2,1:17.665
2020,3,Hungarian Grand Prix,Hungaroring,2020-07-19,stroll,18,Lance Stroll,Racing Point,3,4,4,Finished,70,+57.579,3,1:18.973
2020,3,Hungarian Grand Prix,Hungaroring,2020-07-19,albon,23,Alexander Albon,Red Bull,13,5,5,Finished,70,+1:18.316,5,1:19.440
2020,3,Hungarian Grand Prix,Hungaroring,2020-07-19,vettel,5,Sebastian Vettel,Ferrari,5,6,6,+1 Lap,69,,14,1:20.363
2020,3,Hungarian Grand Prix,Hungaroring,2020-07-19,perez,11,Sergio Pérez,Racing Point,4,7,7,+1 Lap,69,,10,1:20.090
2020,3,Hungarian Grand Prix,Hungaroring,2020-07-19,ricciardo,3,Daniel Ricciardo,Renault,11,8,8,+1 Lap,69,,7,1:19.532
2020,3,Hungarian Grand Prix,Hungaroring,2020-07-19,sainz,55,Carlos Sainz,McLaren,9,9,9,+1 Lap,69,,15,1:20.477
2020,3,Hungarian Grand Prix,Hungaroring,2020-07-19,kevin_magnussen,20,Kevin Magnussen,Haas F1 Team,0,10,10,+1 Lap,69,,6,1:19.457
2020,3,Hungarian Grand Prix,Hungaroring,2020-07-19,leclerc,16,Charles Leclerc,Ferrari,6,11,11,+1 Lap,69,,16,1:20.821
2020,3,Hungarian Grand Prix,Hungaroring,2020-07-19,kvyat,26,Daniil Kvyat,AlphaTauri,17,12,12,+1 Lap,69,,18,1:20.946
2020,3,Hungarian Grand Prix,Hungaroring,2020-07-19,norris,4,Lando Norris,McLaren,8,13,13,+1 Lap,69,,8,1:19.945
2020,3,Hungarian Grand Prix,Hungaroring,2020-07-19,ocon,31,Esteban Ocon,Renault,14,14,14,+1 Lap,69,,13,1:20.261
2020,3,Hungarian Grand Prix,Hungaroring,2020-07-19,raikkonen,7,Kimi Räikkönen,Alfa Romeo,20,15,15,+1 Lap,69,,17,1:20.889
2020,3,Hungarian Grand Prix,Hungaroring,2020-07-19,grosjean,8,Romain Grosjean,Haas F1 Team,0,16,16,+1 Lap,69,,12,1:20.232
2020,3,Hungarian Grand Prix,Hungaroring,2020-07-19,giovinazzi,99,Antonio Giovinazzi,Alfa Romeo,19,17,17,+1 Lap,69,,11,1:20.096
2020,3,Hungarian Grand Prix,Hungaroring,2020-07-19,russell,63,George Russell,Williams,12,18,18,+1 Lap,69,,9,1:19.984
2020,3,Hungarian Grand Prix,Hungaroring,2020-07-19,latifi,6,Nicholas Latifi,Williams,15,19,19,+5 Laps,65,,19,1:21.198
2020,3,Hungarian Grand Prix,Hungaroring,2020-07-19,gasly,10,Pierre Gasly,AlphaTauri,10,20,R,Engine,15,,20,1:23.939
2020,4,British Grand Prix,Silverstone Circuit,2020-08-02,hamilton,44,Lewis Hamilton,Mercedes,1,1,1,Finished,52,1:28:01.283,3,1:29.238
2020,4,British Grand Prix,Silverstone Circuit,2020-08-02,max_verstappen,33,Max Verstappen,Red Bull,3,2,2,Finished,52,+5.856,1,1:27.097
2020,4,British Grand Prix,Silverstone Circuit,2020-08-02,leclerc,16,Charles Leclerc,Ferrari,4,3,3,Finished,52,+18.474,9,1:29.813
2020,4,British Grand Prix,Silverstone Circuit,2020-08-02,ricciardo,3,Daniel Ricciardo,Renault,8,4,4,Finished,52,+19.650,5,1:29.482
2020,4,British Grand Prix,Silverstone Circuit,2020-08-02,norris,4,Lando Norris,McLaren,5,5,5,Finished,52,+22.277,12,1:30.058
2020,4,British Grand Prix,Silverstone Circuit,2020-08-02,ocon,31,Esteban Ocon,Renault,9,6,6,Finished,52,+26.937,6,1:29.491
2020,4,British Grand Prix,Silverstone Circuit,2020-08-02,gasly,10,Pierre Gasly,AlphaTauri,11,7,7,Finished,52,+31.188,7,1:29.603
2020,4,British Grand Prix,Silverstone Circuit,2020-08-02,albon,23,Alexander Albon,Red Bull,12,8,8,Finished,52,+32.670,2,1:28.689
2020,4,British Grand Prix,Silverstone Circuit,2020-08-02,stroll,18,Lance Stroll,Racing Point,6,9,9,Finished,52,+37.311,13,1:30.475
2020,4,British Grand Prix,Silverstone Circuit,2020-08-02,vettel,5,Sebastian Vettel,Ferrari,10,10,10,Finished,52,+41.857,15,1:30.537
2020,4,British Grand Prix,Silverstone Circuit,2020-08-02,bottas,77,Valtteri Bottas,Mercedes,2,11,11,Finished,52,+42.167,4,1:29.265
2020,4,British Grand Prix,Silverstone Circuit,2020-08-02,russell,63,George Russell,Williams,20,12,12,Finished,52,+52.004,16,1:30.862
2020,4,British Grand Prix,Silverstone Circuit,2020-08-02,sainz,55,Carlos Sainz,McLaren,7,13,13,Finished,52,+53.370,10,1:29.948
2020,4,British Grand Prix,Silverstone Circuit,2020-08-02,giovinazzi,99,Antonio Giovinazzi,Alfa Romeo,15,14,14,Finished,52,+54.205,17,1:30.977
2020,4,British Grand Prix,Silverstone Circuit,2020-08-02,latifi,6,Nicholas Latifi,Williams,18,15,15,Finished,52,+54.549,14,1:30.501
2020,4,British Grand Prix,Silverstone Circuit,2020-08-02,grosjean,8,Romain Grosjean,Haas F1 Team,17,16,16,Finished,52,+55.050,8,1:29.782
2020,4,British Grand Prix,Silverstone Circuit,2020-08-02,raikkonen,7,Kimi Räikkönen,Alfa Romeo,16,17,17,+1 Lap,51,,11,1:29.973
2020,4,British Grand Prix,Silverstone Circuit,2020-08-02,kvyat,26,Daniil Kvyat,AlphaTauri,19,18,R,Accident,11,,18,1:32.443
2020,4,British Grand Prix,Silverstone Circuit,2020-08-02,kevin_magnussen,20,Kevin Magnussen,Haas F1 Team,14,19,R,Collision,1,,,
2020,4,British Grand Prix,Silverstone Circuit,2020-08-02,hulkenberg,27,Nico Hülkenberg,Racing Point,13,20,W,Power Unit,0,,,
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,2020-08-09,max_verstappen,33,Max Verstappen,Red Bull,4,1,1,Finished,52,1:19:41.993,2,1:29.465
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,2020-08-09,hamilton,44,Lewis Hamilton,Mercedes,2,2,2,Finished,52,+11.326,1,1:28.451
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,2020-08-09,bottas,77,Valtteri Bottas,Mercedes,1,3,3,Finished,52,+19.231,4,1:29.765
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,2020-08-09,leclerc,16,Charles Leclerc,Ferrari,8,4,4,Finished,52,+29.289,8,1:30.552
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,2020-08-09,albon,23,Alexander Albon,Red Bull,9,5,5,Finished,52,+39.146,3,1:29.477
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,2020-08-09,stroll,18,Lance Stroll,Racing Point,6,6,6,Finished,52,+42.538,15,1:30.877
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,2020-08-09,hulkenberg,27,Nico Hülkenberg,Racing Point,3,7,7,Finished,52,+55.951,6,1:30.087
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,2020-08-09,ocon,31,Esteban Ocon,Renault,14,8,8,Finished,52,+1:04.773,10,1:30.575
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,2020-08-09,norris,4,Lando Norris,McLaren,10,9,9,Finished,52,+1:05.544,11,1:30.698
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,2020-08-09,kvyat,26,Daniil Kvyat,AlphaTauri,16,10,10,Finished,52,+1:09.669,12,1:30.738
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,2020-08-09,gasly,10,Pierre Gasly,AlphaTauri,7,11,11,Finished,52,+1:10.642,7,1:30.092
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,2020-08-09,vettel,5,Sebastian Vettel,Ferrari,11,12,12,Finished,52,+1:13.370,13,1:30.785
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,2020-08-09,sainz,55,Carlos Sainz,McLaren,12,13,13,Finished,52,+1:14.070,9,1:30.556
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,2020-08-09,ricciardo,3,Daniel Ricciardo,Renault,5,14,14,+1 Lap,51,,16,1:31.168
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,2020-08-09,raikkonen,7,Kimi Räikkönen,Alfa Romeo,20,15,15,+1 Lap,51,,18,1:31.756
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,2020-08-09,grosjean,8,Romain Grosjean,Haas F1 Team,13,16,16,+1 Lap,51,,14,1:30.793
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,2020-08-09,giovinazzi,99,Antonio Giovinazzi,Alfa Romeo,19,17,17,+1 Lap,51,,19,1:31.826
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,2020-08-09,russell,63,George Russell,Williams,15,18,18,+1 Lap,51,,17,1:31.408
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,2020-08-09,latifi,6,Nicholas Latifi,Williams,18,19,19,+1 Lap,51,,5,1:29.950
2020,5,70th Anniversary Grand Prix,Silverstone Circuit,2020-08-09,kevin_magnussen,20,Kevin Magnussen,Haas F1 Team,17,20,R,Retired,43,,20,1:31.830
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2020-08-16,hamilton,44,Lewis Hamilton,Mercedes,1,1,1,Finished,66,1:31:45.279,2,1:19.822
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2020-08-16,max_verstappen,33,Max Verstappen,Red Bull,3,2,2,Finished,66,+24.177,4,1:21.477
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2020-08-16,bottas,77,Valtteri Bottas,Mercedes,2,3,3,Finished,66,+44.752,1,1:18.183
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2020-08-16,stroll,18,Lance Stroll,Racing Point,5,4,4,+1 Lap,65,,8,1:22.024
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2020-08-16,perez,11,Sergio Pérez,Racing Point,4,5,5,+1 Lap,65,,16,1:22.515
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2020-08-16,sainz,55,Carlos Sainz,McLaren,7,6,6,+1 Lap,65,,5,1:21.771
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2020-08-16,vettel,5,Sebastian Vettel,Ferrari,11,7,7,+1 Lap,65,,18,1:22.707
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2020-08-16,albon,23,Alexander Albon,Red Bull,6,8,8,+1 Lap,65,,11,1:22.194
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2020-08-16,gasly,10,Pierre Gasly,AlphaTauri,10,9,9,+1 Lap,65,,17,1:22.543
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2020-08-16,norris,4,Lando Norris,McLaren,8,10,10,+1 Lap,65,,13,1:22.392
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2020-08-16,ricciardo,3,Daniel Ricciardo,Renault,13,11,11,+1 Lap,65,,14,1:22.464
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2020-08-16,kvyat,26,Daniil Kvyat,AlphaTauri,12,12,12,+1 Lap,65,,12,1:22.336
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2020-08-16,ocon,31,Esteban Ocon,Renault,15,13,13,+1 Lap,65,,10,1:22.174
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2020-08-16,raikkonen,7,Kimi Räikkönen,Alfa Romeo,14,14,14,+1 Lap,65,,7,1:21.888
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2020-08-16,kevin_magnussen,20,Kevin Magnussen,Haas F1 Team,16,15,15,+1 Lap,65,,19,1:23.474
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2020-08-16,giovinazzi,99,Antonio Giovinazzi,Alfa Romeo,20,16,16,+1 Lap,65,,6,1:21.801
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2020-08-16,russell,63,George Russell,Williams,18,17,17,+1 Lap,65,,15,1:22.503
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2020-08-16,latifi,6,Nicholas Latifi,Williams,19,18,18,+2 Laps,64,,9,1:22.030
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2020-08-16,grosjean,8,Romain Grosjean,Haas F1 Team,17,19,19,+2 Laps,64,,3,1:20.409
2020,6,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2020-08-16,leclerc,16,Charles Leclerc,Ferrari,9,20,R,Electronics,38,,20,1:23.968
2020,7,Belgian Grand Prix,Circuit de Spa-Francorchamps,2020-08-30,hamilton,44,Lewis Hamilton,Mercedes,1,1,1,Finished,44,1:24:08.761,2,1:47.758
2020,7,Belgian Grand Prix,Circuit de Spa-Francorchamps,2020-08-30,bottas,77,Valtteri Bottas,Mercedes,2,2,2,Finished,44,+8.448,5,1:47.983
2020,7,Belgian Grand Prix,Circuit de Spa-Francorchamps,2020-08-30,max_verstappen,33,Max Verstappen,Red Bull,3,3,3,Finished,44,+15.455,8,1:48.305
2020,7,Belgian Grand Prix,Circuit de Spa-Francorchamps,2020-08-30,ricciardo,3,Daniel Ricciardo,Renault,4,4,4,Finished,44,+18.877,1,1:47.483
2020,7,Belgian Grand Prix,Circuit de Spa-Francorchamps,2020-08-30,ocon,31,Esteban Ocon,Renault,6,5,5,Finished,44,+40.650,10,1:48.540
2020,7,Belgian Grand Prix,Circuit de Spa-Francorchamps,2020-08-30,albon,23,Alexander Albon,Red Bull,5,6,6,Finished,44,+42.712,12,1:48.736
2020,7,Belgian Grand Prix,Circuit de Spa-Francorchamps,2020-08-30,norris,4,Lando Norris,McLaren,10,7,7,Finished,44,+43.774,11,1:48.552
2020,7,Belgian Grand Prix,Circuit de Spa-Francorchamps,2020-08-30,gasly,10,Pierre Gasly,AlphaTauri,12,8,8,Finished,44,+47.371,3,1:47.839
2020,7,Belgian Grand Prix,Circuit de Spa-Francorchamps,2020-08-30,stroll,18,Lance Stroll,Racing Point,9,9,9,Finished,44,+52.603,13,1:49.136
2020,7,Belgian Grand Prix,Circuit de Spa-Francorchamps,2020-08-30,perez,11,Sergio Pérez,Racing Point,8,10,10,Finished,44,+53.179,9,1:48.389
2020,7,Belgian Grand Prix,Circuit de Spa-Francorchamps,2020-08-30,kvyat,26,Daniil Kvyat,AlphaTauri,11,11,11,Finished,44,+1:10.200,15,1:49.832
2020,7,Belgian Grand Prix,Circuit de Spa-Francorchamps,2020-08-30,raikkonen,7,Kimi Räikkönen,Alfa Romeo,16,12,12,Finished,44,+1:11.504,14,1:49.822
2020,7,Belgian Grand Prix,Circuit de Spa-Francorchamps,2020-08-30,vettel,5,Sebastian Vettel,Ferrari,14,13,13,Finished,44,+1:12.894,16,1:49.958
2020,7,Belgian Grand Prix,Circuit de Spa-Francorchamps,2020-08-30,leclerc,16,Charles Leclerc,Ferrari,13,14,14,Finished,44,+1:14.920,4,1:47.840
2020,7,Belgian Grand Prix,Circuit de Spa-Francorchamps,2020-08-30,grosjean,8,Romain Grosjean,Haas F1 Team,17,15,15,Finished,44,+1:16.793,17,1:50.018
2020,7,Belgian Grand Prix,Circuit de Spa-Francorchamps,2020-08-30,latifi,6,Nicholas Latifi,Williams,19,16,16,Finished,44,+1:17.795,6,1:48.048
2020,7,Belgian Grand Prix,Circuit de Spa-Francorchamps,2020-08-30,kevin_magnussen,20,Kevin Magnussen,Haas F1 Team,20,17,17,Finished,44,+1:25.540,7,1:48.083
2020,7,Belgian Grand Prix,Circuit de Spa-Francorchamps,2020-08-30,giovinazzi,99,Antonio Giovinazzi,Alfa Romeo,18,18,R,Accident,9,,19,1:51.793
2020,7,Belgian Grand Prix,Circuit de Spa-Francorchamps,2020-08-30,russell,63,George Russell,Williams,15,19,R,Debris,9,,18,1:51.754
2020,7,Belgian Grand Prix,Circuit de Spa-Francorchamps,2020-08-30,sainz,55,Carlos Sainz,McLaren,7,20,W,Exhaust,0,,,
2020,8,Italian Grand Prix,Autodromo Nazionale di Monza,2020-09-06,gasly,10,Pierre Gasly,AlphaTauri,10,1,1,Finished,53,1:47:06.056,6,1:24.037
2020,8,Italian Grand Prix,Autodromo Nazionale di Monza,2020-09-06,sainz,55,Carlos Sainz,McLaren,3,2,2,Finished,53,+0.415,2,1:23.882
2020,8,Italian Grand Prix,Autodromo Nazionale di Monza,2020-09-06,stroll,18,Lance Stroll,Racing Point,8,3,3,Finished,53,+3.358,3,1:23.897
2020,8,Italian Grand Prix,Autodromo Nazionale di Monza,2020-09-06,norris,4,Lando Norris,McLaren,6,4,4,Finished,53,+6.000,7,1:24.232
2020,8,Italian Grand Prix,Autodromo Nazionale di Monza,2020-09-06,bottas,77,Valtteri Bottas,Mercedes,2,5,5,Finished,53,+7.108,5,1:23.961
2020,8,Italian Grand Prix,Autodromo Nazionale di Monza,2020-09-06,ricciardo,3,Daniel Ricciardo,Renault,7,6,6,Finished,53,+8.391,4,1:23.898
2020,8,Italian Grand Prix,Autodromo Nazionale di Monza,2020-09-06,hamilton,44,Lewis Hamilton,Mercedes,1,7,7,Finished,53,+17.245,1,1:22.746
2020,8,Italian Grand Prix,Autodromo Nazionale di Monza,2020-09-06,ocon,31,Esteban Ocon,Renault,12,8,8,Finished,53,+18.691,11,1:24.490
2020,8,Italian Grand Prix,Autodromo Nazionale di Monza,2020-09-06,kvyat,26,Daniil Kvyat,AlphaTauri,11,9,9,Finished,53,+22.208,10,1:24.479
2020,8,Italian Grand Prix,Autodromo Nazionale di Monza,2020-09-06,perez,11,Sergio Pérez,Racing Point,4,10,10,Finished,53,+23.224,8,1:24.336
2020,8,Italian Grand Prix,Autodromo Nazionale di Monza,2020-09-06,latifi,6,Nicholas Latifi,Williams,20,11,11,Finished,53,+32.876,16,1:24.999
2020,8,Italian Grand Prix,Autodromo Nazionale di Monza,2020-09-06,grosjean,8,Romain Grosjean,Haas F1 Team,16,12,12,Finished,53,+35.164,12,1:24.785
2020,8,Italian Grand Prix,Autodromo Nazionale di Monza,2020-09-06,raikkonen,7,Kimi Räikkönen,Alfa Romeo,14,13,13,Finished,53,+36.312,13,1:24.835
2020,8,Italian Grand Prix,Autodromo Nazionale di Monza,2020-09-06,russell,63,George Russell,Williams,19,14,14,Finished,53,+36.593,9,1:24.421
2020,8,Italian Grand Prix,Autodromo Nazionale di Monza,2020-09-06,albon,23,Alexander Albon,Red Bull,9,15,15,Finished,53,+37.533,15,1:24.926
2020,8,Italian Grand Prix,Autodromo Nazionale di Monza,2020-09-06,giovinazzi,99,Antonio Giovinazzi,Alfa Romeo,18,16,16,Finished,53,+55.199,14,1:24.856
2020,8,Italian Grand Prix,Autodromo Nazionale di Monza,2020-09-06,max_verstappen,33,Max Verstappen,Red Bull,5,17,R,Power Unit,30,,17,1:25.539
